Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";1;"EUR";"0,002535000000";"0,000000";"0,002535000000";"0,70000000";"0,001774500000"
"2025/05/01";"2025/04/01";"Spotify";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Platform Promotion";1;"EUR";"-0,001249741000";"0,000000";"-0,001249741000";"1,00000000";"-0,001249741000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";16;"EUR";"0,000847062500";"0,000000";"0,013553000000";"0,70000000";"0,009487100000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/04/01";"Spotify";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";2;"EUR";"0,000779500000";"0,000000";"0,001559000000";"0,70000000";"0,001091300000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";2;"EUR";"0,001662500000";"0,000000";"0,003325000000";"0,70000000";"0,002327500000"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";1;"EUR";"0,001060934906";"0,000000";"0,001060934906";"0,70000000";"0,000742654434"
"2025/05/01";"2025/04/01";"Spotify";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";1;"EUR";"0,002749000000";"0,000000";"0,002749000000";"0,70000000";"0,001924300000"
"2025/05/01";"2025/04/01";"Spotify";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000066984000";"0,000000";"-0,000066984000";"1,00000000";"-0,000066984000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000151852745";"0,000000";"0,000911116468";"0,70000000";"0,000637781528"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";6;"EUR";"0,001537500000";"0,000000";"0,009225000000";"0,70000000";"0,006457500000"
"2025/05/01";"2025/04/01";"Spotify";"Ireland";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000575000000";"0,000000";"0,000575000000";"0,70000000";"0,000402500000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000049769716";"0,000000";"0,000647006314";"0,70000000";"0,000452904420"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000126235487";"0,000000";"0,000757412923";"0,70000000";"0,000530189046"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Platform Promotion";8;"EUR";"-0,000261228900";"0,000000";"-0,002089831200";"1,00000000";"-0,002089831200"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000186659609";"0,000000";"0,000186659609";"0,70000000";"0,000130661726"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";4;"EUR";"-0,000008391000";"0,000000";"-0,000033564000";"1,00000000";"-0,000033564000"
"2025/05/01";"2025/04/01";"Spotify";"Canada";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Platform Promotion";1;"EUR";"-0,000772590000";"0,000000";"-0,000772590000";"1,00000000";"-0,000772590000"
"2025/05/01";"2025/04/01";"Spotify";"United states";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,002599000000";"0,000000";"0,002599000000";"0,70000000";"0,001819300000"
"2025/05/01";"2025/04/01";"Spotify";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Stream";11;"EUR";"0,000019454500";"0,000000";"0,000213999500";"0,70000000";"0,000149799650"
"2025/05/01";"2024/11/01";"JioSaavn";"India";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000540521712";"0,000000";"0,000540521712";"0,70000000";"0,000378365198"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000041624740";"0,000000";"0,000249748438";"0,70000000";"0,000174823907"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000320000000";"0,000000";"0,000320000000";"0,70000000";"0,000224000000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Dari Gontor";"Dari Gontor";"3617223131434";"FR-X87-23-93120";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000049769716";"0,000000";"0,000348388015";"0,70000000";"0,000243871611"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";9;"EUR";"-0,000008302200";"0,000000";"-0,000074719800";"1,00000000";"-0,000074719800"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";256;"EUR";"-0,000008391000";"0,000000";"-0,002148096000";"1,00000000";"-0,002148096000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";39;"EUR";"-0,000007350600";"0,000000";"-0,000286673400";"1,00000000";"-0,000286673400"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000074839800";"0,000000";"0,000074839800";"0,70000000";"0,000052387860"
"2025/05/01";"2025/04/01";"Spotify";"United states";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,002599000000";"0,000000";"0,005198000000";"0,70000000";"0,003638600000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000049769716";"0,000000";"0,000647006314";"0,70000000";"0,000452904420"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/04/01";"Spotify";"Spain";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000368000000";"0,000000";"0,000368000000";"0,70000000";"0,000257600000"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";2;"EUR";"0,002255569684";"0,000000";"0,004511139368";"0,70000000";"0,003157797558"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Jordan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000096920850";"0,000000";"0,000581525099";"0,70000000";"0,000407067569"
"2025/05/01";"2025/04/01";"Spotify";"Pakistan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Platform Promotion";1;"EUR";"-0,000203577000";"0,000000";"-0,000203577000";"1,00000000";"-0,000203577000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";260;"EUR";"0,000060132834";"0,000000";"0,015634536841";"0,70000000";"0,010944175789"
"2025/05/01";"2025/03/01";"TikTok";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"";"Music Release";"Creation";83;"EUR";"0,001531763246";"0,000000";"0,127136349381";"0,70000000";"0,088995444567"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000355555953";"0,000000";"0,002133335719";"0,70000000";"0,001493335003"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000060132834";"0,000000";"0,000360797004";"0,70000000";"0,000252557903"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000138016451";"0,000000";"0,000828098708";"0,70000000";"0,000579669096"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000036718517";"0,000000";"0,000220311101";"0,70000000";"0,000154217771"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Morocco";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000085946175";"0,000000";"0,000515677050";"0,70000000";"0,000360973935"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";25;"EUR";"0,000013923700";"0,000000";"0,000348092500";"0,70000000";"0,000243664750"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";31;"EUR";"0,000554741900";"0,000000";"0,017196998900";"0,70000000";"0,012037899230"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Trial";"Music Release";"Stream";1;"EUR";"0,000195000000";"0,000000";"0,000195000000";"0,70000000";"0,000136500000"
"2025/05/01";"2025/04/01";"Spotify";"Germany";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Platform Promotion";1;"EUR";"-0,001103675000";"0,000000";"-0,001103675000";"1,00000000";"-0,001103675000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Spotify";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";9;"EUR";"0,000223333300";"0,000000";"0,002009999700";"0,70000000";"0,001406999790"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000061183900";"0,000000";"0,000183551700";"0,70000000";"0,000128486190"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Jordan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000096920850";"0,000000";"0,000581525099";"0,70000000";"0,000407067569"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,002191688180";"0,000000";"0,015341817257";"0,70000000";"0,010739272080"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";711;"EUR";"0,000053638099";"0,000000";"0,038136688489";"0,70000000";"0,026695681942"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Turkey";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000416893991";"0,000000";"0,000416893991";"0,70000000";"0,000291825794"
"2025/05/01";"2025/04/01";"Spotify";"United states";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";3;"EUR";"0,004940333300";"0,000000";"0,014820999900";"0,70000000";"0,010374699930"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000778748857";"0,000000";"0,004672493142";"0,70000000";"0,003270745199"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000037820958";"0,000000";"0,000226925749";"0,70000000";"0,000158848024"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000038080207";"0,000000";"0,000228481243";"0,70000000";"0,000159936870"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/04/01";"Spotify";"Hong kong";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";2;"EUR";"-0,000045849500";"0,000000";"-0,000091699000";"1,00000000";"-0,000091699000"
"2025/05/01";"2025/04/01";"Spotify";"Poland";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";2;"EUR";"-0,000025925500";"0,000000";"-0,000051851000";"1,00000000";"-0,000051851000"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Malaysia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";5;"EUR";"0,001637339236";"0,000000";"0,008186696180";"0,70000000";"0,005730687325"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Premium";"Music Release";"Stream";5;"EUR";"0,004710805907";"0,000000";"0,023554029535";"0,70000000";"0,016487820675"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";58;"EUR";"0,000087750959";"0,000000";"0,005089555619";"0,70000000";"0,003562688934"
"2025/05/01";"2025/04/01";"Spotify";"Netherlands";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000799500000";"0,000000";"0,001599000000";"0,70000000";"0,001119300000"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000063326000";"0,000000";"0,000063326000";"0,70000000";"0,000044328200"
"2025/05/01";"2025/04/01";"Spotify";"New zealand";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000145200000";"0,000000";"-0,000145200000";"1,00000000";"-0,000145200000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000053638099";"0,000000";"0,000321828595";"0,70000000";"0,000225280017"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Jordan";"Khizanah Kreasi Gontor";"GontorVoice";"Extraordinary";"Extraordinary";"3617223131465";"FR-X87-23-93122";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000115675611";"0,000000";"0,000809729274";"0,70000000";"0,000566810492"
